Unnamed: 0,word,fre,len,ps,level,difficulty
168.0,the,2410,3,"('the', 'DT')",0,-101.48688927935922
25.0,of,1304,2,"('of', 'IN')",0,-54.06036343714804
5.0,my,20,2,"('my', 'PRP$')",0,-49.322735871365765
0.0,a,784,1,"('a', 'DT')",0,-47.49985279425512
22.0,is,536,2,"('is', 'VBZ')",0,-42.904659014130324
164.0,his,189,3,"('his', 'PRP$')",0,-31.405479731049063
162.0,her,138,3,"('her', 'PRP$')",0,-27.848881138616942
20.0,it,266,2,"('it', 'PRP')",0,-24.075607642430775
155.0,its,79,3,"('its', 'PRP$')",0,-23.734384727764013
145.0,our,41,3,"('our', 'PRP$')",0,-21.084370090265594
19.0,he,182,2,"('he', 'PRP')",0,-18.21768054901307
24.0,to,781,2,"('to', 'TO')",0,-17.58779355789286
23.0,in,753,2,"('in', 'IN')",0,-15.635151193420294
14.0,we,136,2,"('we', 'PRP')",0,-15.0097680930939
6.0,us,29,2,"('us', 'PRP')",0,-7.54788477171664
4.0,me,12,2,"('me', 'PRP')",0,-6.3623519075726165
2.0,am,2,2,"('am', 'VBP')",0,-5.664979634546707
167.0,and,945,3,"('and', 'CC')",0,0.678148718936788
1.0,i,51,1,"('i', 'NN')",0,3.61753481854421
165.0,was,203,3,"('was', 'VBD')",0,10.02068523208699
634.0,your,5,4,"('your', 'PRP$')",0,11.129017647082184
224.0,god,1,4,"('god', 'NN')",0,11.407966556292559
161.0,are,130,3,"('are', 'VBP')",0,15.11150282517615
21.0,as,308,2,"('as', 'IN')",0,15.397914956232771
159.0,him,89,3,"('him', 'PRP')",0,17.97072914458242
153.0,she,73,3,"('she', 'PRP')",0,19.086524781423808
152.0,had,72,3,"('had', 'VBD')",0,19.156262008726443
151.0,has,71,3,"('has', 'VBZ')",0,19.225999236029022
150.0,you,62,3,"('you', 'PRP')",0,19.853634281752356
141.0,how,33,3,"('how', 'WRB')",0,21.876013873527498
138.0,say,24,3,"('say', 'VBP')",0,22.50364891925083
139.0,see,24,3,"('see', 'VBP')",0,22.50364891925083
133.0,did,20,3,"('did', 'VBD')",0,22.78259782846115
131.0,set,18,3,"('set', 'VBN')",0,22.922072283066363
127.0,men,16,3,"('men', 'NNS')",0,23.06154673767153
126.0,why,13,3,"('why', 'WRB')",0,23.27075841957932
116.0,saw,8,3,"('saw', 'NNS')",0,23.61944455609227
115.0,let,8,3,"('let', 'JJR')",0,23.61944455609227
114.0,got,8,3,"('got', 'VBD')",0,23.61944455609227
109.0,get,7,3,"('get', 'VBP')",0,23.68918178339485
110.0,met,7,3,"('met', 'VBD')",0,23.68918178339485
106.0,non,6,3,"('non', 'NNS')",0,23.75891901069749
101.0,led,5,3,"('led', 'VBD')",0,23.82865623800001
95.0,aim,4,3,"('aim', 'VBD')",0,23.898393465302647
77.0,map,2,3,"('map', 'VBZ')",0,24.037867919907807
68.0,cut,2,3,"('cut', 'VBN')",0,24.037867919907807
67.0,bed,2,3,"('bed', 'VBD')",0,24.037867919907807
84.0,zoo,2,3,"('zoo', 'VBP')",0,24.037867919907807
80.0,ran,2,3,"('ran', 'VBD')",0,24.037867919907807
64.0,won,1,3,"('won', 'VBD')",0,24.10760514721044
61.0,ten,1,3,"('ten', 'VBD')",0,24.10760514721044
59.0,sin,1,3,"('sin', 'VBD')",0,24.10760514721044
35.0,fed,1,3,"('fed', 'VBN')",0,24.10760514721044
49.0,pin,1,3,"('pin', 'NNS')",0,24.10760514721044
50.0,pop,1,3,"('pop', 'VBP')",0,24.10760514721044
18.0,by,166,2,"('by', 'IN')",0,25.300601233200712
17.0,on,165,2,"('on', 'IN')",0,25.37033846050329
16.0,be,150,2,"('be', 'VB')",0,26.416396870042156
15.0,or,142,2,"('or', 'CC')",0,26.97429468846291
13.0,an,123,2,"('an', 'DT')",0,28.299302007212148
12.0,at,115,2,"('at', 'IN')",0,28.85719982563284
1217.0,their,108,5,"('their', 'PRP$')",0,33.648930789369814
11.0,up,42,2,"('up', 'RP')",0,33.948017418721996
10.0,so,42,2,"('so', 'RB')",0,33.948017418721996
9.0,no,37,2,"('no', 'DT')",0,34.296703555234956
8.0,do,33,2,"('do', 'VB')",0,34.57565246444533
7.0,if,32,2,"('if', 'IN')",0,34.64538969174791
3.0,go,9,2,"('go', 'VB')",0,36.24934591970752
639.0,this,1,5,"('this', 'NN')",0,41.11081411074707
565.0,they,102,4,"('they', 'PRP')",0,46.766992744103284
332.0,have,84,4,"('have', 'VBP')",0,48.022262835549945
563.0,them,74,4,"('them', 'PRP')",0,48.71963510857586
614.0,when,70,4,"('when', 'WRB')",0,48.99858401778623
611.0,were,65,4,"('were', 'VBD')",0,49.34727015429918
427.0,more,44,4,"('more', 'RBR')",0,50.81175192765358
191.0,been,38,4,"('been', 'VBN')",0,51.23017529146912
166.0,for,216,3,"('for', 'IN')",0,51.51658742252573
408.0,made,31,4,"('made', 'VBD')",0,51.71833588258728
250.0,does,31,4,"('does', 'VBZ')",0,51.71833588258728
428.0,most,28,4,"('most', 'RBS')",0,51.92754756449503
590.0,used,27,4,"('used', 'VBN')",0,51.997284791797604
472.0,play,21,4,"('play', 'VBP')",0,52.41570815561319
375.0,know,21,4,"('know', 'VBP')",0,52.41570815561319
226.0,come,16,4,"('come', 'VBN')",0,52.76439429212615
578.0,took,15,4,"('took', 'VBD')",0,52.83413151942873
605.0,ways,14,4,"('ways', 'NNS')",0,52.90386874673131
212.0,came,13,4,"('came', 'VBD')",0,52.97360597403389
597.0,view,12,4,"('view', 'VBP')",0,53.04334320133652
516.0,seen,12,4,"('seen', 'VBN')",0,53.04334320133652
205.0,born,11,4,"('born', 'VBN')",0,53.1130804286391
239.0,days,11,4,"('days', 'NNS')",0,53.1130804286391
319.0,goes,11,4,"('goes', 'VBZ')",0,53.1130804286391
576.0,told,11,4,"('told', 'VBD')",0,53.1130804286391
436.0,need,9,4,"('need', 'VBP')",0,53.252554883244265
336.0,held,9,4,"('held', 'VBD')",0,53.252554883244265
591.0,uses,9,4,"('uses', 'NNS')",0,53.252554883244265
179.0,arts,8,4,"('arts', 'NNS')",0,53.32229211054685
612.0,west,8,4,"('west', 'JJS')",0,53.32229211054685
566.0,thin,8,4,"('thin', 'VBP')",0,53.32229211054685
492.0,ring,8,4,"('ring', 'VBG')",0,53.32229211054685
404.0,lost,8,4,"('lost', 'VBN')",0,53.32229211054685
384.0,laws,8,4,"('laws', 'NNS')",0,53.32229211054685
310.0,gave,8,4,"('gave', 'VBD')",0,53.32229211054685
288.0,find,8,4,"('find', 'VBP')",0,53.32229211054685
252.0,done,8,4,"('done', 'VBN')",0,53.32229211054685
511.0,says,7,4,"('says', 'VBZ')",0,53.39202933784948
389.0,less,7,4,"('less', 'JJR')",0,53.39202933784948
181.0,asks,7,4,"('asks', 'VBZ')",0,53.39202933784948
315.0,give,6,4,"('give', 'VBP')",0,53.461766565152054
386.0,left,6,4,"('left', 'VBN')",0,53.461766565152054
558.0,tell,6,4,"('tell', 'VBP')",0,53.461766565152054
506.0,said,6,4,"('said', 'VBD')",0,53.461766565152054
349.0,hope,5,4,"('hope', 'VBP')",0,53.531503792454636
446.0,ones,5,4,"('ones', 'NNS')",0,53.531503792454636
394.0,link,5,4,"('link', 'VBP')",0,53.531503792454636
517.0,sees,5,4,"('sees', 'NNS')",0,53.531503792454636
470.0,pits,5,4,"('pits', 'NNS')",0,53.531503792454636
610.0,went,5,4,"('went', 'VBD')",0,53.531503792454636
271.0,eyes,5,4,"('eyes', 'NNS')",0,53.531503792454636
521.0,sets,5,4,"('sets', 'NNS')",0,53.531503792454636
444.0,acts,4,4,"('acts', 'NNS')",0,53.60124101975722
447.0,crew,4,4,"('crew', 'VBD')",0,53.60124101975722
466.0,lies,4,4,"('lies', 'VBZ')",0,53.60124101975722
522.0,ship,4,4,"('ship', 'VBP')",1,53.60124101975722
458.0,gets,4,4,"('gets', 'VBZ')",0,53.60124101975722
460.0,hero,4,4,"('hero', 'VBZ')",0,53.60124101975722
604.0,wars,4,4,"('wars', 'NNS')",0,53.60124101975722
431.0,runs,3,4,"('runs', 'VBZ')",0,53.67097824705979
441.0,walk,3,4,"('walk', 'VBP')",0,53.67097824705979
411.0,grew,3,4,"('grew', 'VBD')",0,53.67097824705979
434.0,sold,3,4,"('sold', 'VBD')",0,53.67097824705979
433.0,sled,3,4,"('sled', 'VBD')",0,53.67097824705979
400.0,cold,3,4,"('cold', 'VBD')",0,53.67097824705979
417.0,lips,3,4,"('lips', 'NNS')",0,53.67097824705979
430.0,rose,3,4,"('rose', 'VBD')",0,53.67097824705979
426.0,paid,3,4,"('paid', 'VBD')",0,53.67097824705979
415.0,king,3,4,"('king', 'VBG')",0,53.67097824705979
396.0,bees,3,4,"('bees', 'NNS')",0,53.67097824705979
406.0,feet,3,4,"('feet', 'NNS')",0,53.67097824705979
371.0,pied,2,4,"('pied', 'VBD')",0,53.74071547436243
324.0,anti,2,4,"('anti', 'VBP')",0,53.74071547436243
376.0,seem,2,4,"('seem', 'VBP')",0,53.74071547436243
332.0,cats,2,4,"('cats', 'NNS')",0,53.74071547436243
331.0,cast,2,4,"('cast', 'VBD')",0,53.74071547436243
341.0,ends,2,4,"('ends', 'VBZ')",0,53.74071547436243
346.0,gone,2,4,"('gone', 'VBN')",0,53.74071547436243
339.0,died,2,4,"('died', 'VBD')",0,53.74071547436243
387.0,wait,2,4,"('wait', 'VBP')",0,53.74071547436243
355.0,laid,2,4,"('laid', 'VBN')",0,53.74071547436243
354.0,knew,2,4,"('knew', 'NNS')",0,53.74071547436243
380.0,sons,2,4,"('sons', 'NNS')",0,53.74071547436243
357.0,lead,2,4,"('lead', 'VBP')",0,53.74071547436243
389.0,want,2,4,"('want', 'VBP')",0,53.74071547436243
361.0,mode,2,4,"('mode', 'VBD')",0,53.74071547436243
381.0,sort,2,4,"('sort', 'VBP')",0,53.74071547436243
350.0,hips,2,4,"('hips', 'NNS')",0,53.74071547436243
315.0,wits,1,4,"('wits', 'NNS')",1,53.810452701665014
313.0,wins,1,4,"('wins', 'NNS')",0,53.810452701665014
307.0,vain,1,4,"('vain', 'VBP')",0,53.810452701665014
198.0,dies,1,4,"('dies', 'NNS')",0,53.810452701665014
298.0,tied,1,4,"('tied', 'VBN')",0,53.810452701665014
290.0,sins,1,4,"('sins', 'NNS')",0,53.810452701665014
202.0,ears,1,4,"('ears', 'NNS')",0,53.810452701665014
188.0,cows,1,4,"('cows', 'NNS')",0,53.810452701665014
289.0,sing,1,4,"('sing', 'VBG')",0,53.810452701665014
316.0,woke,1,4,"('woke', 'VBD')",0,53.810452701665014
285.0,send,1,4,"('send', 'VBP')",0,53.810452701665014
284.0,save,1,4,"('save', 'VBP')",0,53.810452701665014
212.0,feed,1,4,"('feed', 'VBP')",0,53.810452701665014
213.0,fell,1,4,"('fell', 'VBD')",0,53.810452701665014
215.0,fish,1,4,"('fish', 'VBD')",0,53.810452701665014
260.0,owns,1,4,"('owns', 'VBZ')",0,53.810452701665014
247.0,list,1,4,"('list', 'VBP')",0,53.810452701665014
241.0,joke,1,4,"('joke', 'VBD')",0,53.810452701665014
232.0,hive,1,4,"('hive', 'VBP')",0,53.810452701665014
203.0,ease,1,4,"('ease', 'VBP')",0,53.810452701665014
183.0,cave,1,4,"('cave', 'VBP')",0,53.810452701665014
227.0,head,1,4,"('head', 'VBN')",0,53.810452701665014
170.0,alms,1,4,"('alms', 'NNS')",0,53.810452701665014
177.0,bias,1,4,"('bias', 'VBP')",0,53.810452701665014
169.0,aged,1,4,"('aged', 'VBN')",0,53.810452701665014
163.0,not,149,3,"('not', 'RB')",0,56.18898165179936
2133.0,�bigger,1,7,"('�bigger', 'NNP')",0,58.1140230742837
160.0,but,120,3,"('but', 'CC')",0,58.21136124357452
158.0,all,89,3,"('all', 'DT')",0,60.37321528995488
157.0,one,82,3,"('one', 'CD')",0,60.86137588107299
156.0,can,80,3,"('can', 'MD')",0,61.00085033567815
154.0,who,73,3,"('who', 'WP')",0,61.48901092679626
149.0,new,59,3,"('new', 'JJ')",0,62.4653321090326
148.0,may,46,3,"('may', 'MD')",0,63.37191606396625
147.0,out,45,3,"('out', 'IN')",0,63.44165329126882
146.0,man,42,3,"('man', 'NN')",0,63.650864973176624
144.0,two,40,3,"('two', 'CD')",0,63.79033942778179
143.0,any,38,3,"('any', 'DT')",0,63.929813882386945
142.0,air,38,3,"('air', 'NN')",0,63.929813882386945
140.0,way,32,3,"('way', 'NN')",0,64.34823724620253
137.0,war,23,3,"('war', 'NN')",0,64.97587229192587
136.0,day,23,3,"('day', 'NN')",0,64.97587229192587
135.0,own,22,3,"('own', 'JJ')",0,65.04560951922844
134.0,use,20,3,"('use', 'NN')",0,65.1850839738336
132.0,art,20,3,"('art', 'NN')",0,65.1850839738336
130.0,old,17,3,"('old', 'JJ')",0,65.3942956557414
129.0,end,17,3,"('end', 'NN')",0,65.3942956557414
128.0,now,16,3,"('now', 'RB')",0,65.46403288304398
125.0,age,12,3,"('age', 'NN')",0,65.74298179225435
123.0,due,11,3,"('due', 'JJ')",0,65.81271901955694
124.0,far,11,3,"('far', 'RB')",0,65.81271901955694
121.0,too,10,3,"('too', 'RB')",0,65.88245624685952
120.0,put,10,3,"('put', 'NN')",0,65.88245624685952
119.0,few,10,3,"('few', 'JJ')",0,65.88245624685952
122.0,yet,10,3,"('yet', 'RB')",0,65.88245624685952
117.0,off,9,3,"('off', 'IN')",0,65.95219347416216
118.0,run,9,3,"('run', 'VB')",0,65.95219347416216
113.0,die,8,3,"('die', 'VB')",0,66.02193070146473
112.0,big,8,3,"('big', 'JJ')",0,66.02193070146473
111.0,act,8,3,"('act', 'VB')",0,66.02193070146473
108.0,etc,7,3,"('etc', 'NN')",0,66.09166792876731
107.0,roy,6,3,"('roy', 'NN')",0,66.16140515606995
103.0,sub,5,3,"('sub', 'NN')",0,66.23114238337246
102.0,pre,5,3,"('pre', 'JJ')",0,66.23114238337246
100.0,job,5,3,"('job', 'NN')",0,66.23114238337246
99.0,gun,5,3,"('gun', 'NN')",0,66.23114238337246
104.0,try,5,3,"('try', 'NN')",0,66.23114238337246
97.0,cow,4,3,"('cow', 'VB')",0,66.3008796106751
98.0,tom,4,3,"('tom', 'NN')",0,66.3008796106751
96.0,arm,4,3,"('arm', 'JJ')",0,66.3008796106751
94.0,ago,4,3,"('ago', 'RB')",0,66.3008796106751
88.0,god,3,3,"('god', 'JJ')",0,66.37061683797768
93.0,yes,3,3,"('yes', 'RB')",0,66.37061683797768
92.0,son,3,3,"('son', 'NN')",0,66.37061683797768
91.0,sit,3,3,"('sit', 'NN')",0,66.37061683797768
90.0,lit,3,3,"('lit', 'JJ')",1,66.37061683797768
89.0,ice,3,3,"('ice', 'NN')",0,66.37061683797768
87.0,eat,3,3,"('eat', 'JJ')",0,66.37061683797768
86.0,boy,3,3,"('boy', 'NN')",0,66.37061683797768
85.0,add,3,3,"('add', 'VB')",0,66.37061683797768
71.0,eye,2,3,"('eye', 'NN')",0,66.44035406528026
70.0,era,2,3,"('era', 'NN')",0,66.44035406528026
69.0,dog,2,3,"('dog', 'NN')",0,66.44035406528026
73.0,hut,2,3,"('hut', 'JJ')",0,66.44035406528026
72.0,fit,2,3,"('fit', 'NN')",0,66.44035406528026
65.0,ask,2,3,"('ask', 'NN')",0,66.44035406528026
66.0,bad,2,3,"('bad', 'JJ')",0,66.44035406528026
74.0,law,2,3,"('law', 'NN')",0,66.44035406528026
78.0,pay,2,3,"('pay', 'NN')",0,66.44035406528026
76.0,low,2,3,"('low', 'JJ')",0,66.44035406528026
81.0,sea,2,3,"('sea', 'NN')",0,66.44035406528026
82.0,sip,2,3,"('sip', 'JJ')",0,66.44035406528026
83.0,six,2,3,"('six', 'CD')",0,66.44035406528026
75.0,lie,2,3,"('lie', 'VB')",0,66.44035406528026
39.0,ill,1,3,"('ill', 'VB')",0,66.5100912925829
41.0,joy,1,3,"('joy', 'NN')",0,66.5100912925829
45.0,lot,1,3,"('lot', 'NN')",0,66.5100912925829
62.0,top,1,3,"('top', 'JJ')",0,66.5100912925829
42.0,key,1,3,"('key', 'JJ')",0,66.5100912925829
43.0,lad,1,3,"('lad', 'JJ')",0,66.5100912925829
44.0,lay,1,3,"('lay', 'NN')",0,66.5100912925829
46.0,mid,1,3,"('mid', 'JJ')",0,66.5100912925829
47.0,nor,1,3,"('nor', 'CC')",0,66.5100912925829
48.0,paw,1,3,"('paw', 'JJ')",0,66.5100912925829
51.0,quo,1,3,"('quo', 'NN')",0,66.5100912925829
52.0,ram,1,3,"('ram', 'NN')",0,66.5100912925829
53.0,raw,1,3,"('raw', 'JJ')",0,66.5100912925829
54.0,red,1,3,"('red', 'JJ')",0,66.5100912925829
38.0,icy,1,3,"('icy', 'NN')",0,66.5100912925829
58.0,sex,1,3,"('sex', 'NN')",0,66.5100912925829
60.0,sky,1,3,"('sky', 'JJ')",0,66.5100912925829
63.0,ups,1,3,"('ups', 'JJ')",0,66.5100912925829
56.0,row,1,3,"('row', 'NN')",0,66.5100912925829
55.0,rid,1,3,"('rid', 'JJ')",0,66.5100912925829
29.0,bit,1,3,"('bit', 'NN')",0,66.5100912925829
57.0,sad,1,3,"('sad', 'JJ')",0,66.5100912925829
30.0,buy,1,3,"('buy', 'VB')",0,66.5100912925829
36.0,fun,1,3,"('fun', 'NN')",0,66.5100912925829
31.0,cap,1,3,"('cap', 'VB')",0,66.5100912925829
32.0,cry,1,3,"('cry', 'JJ')",0,66.5100912925829
34.0,fad,1,3,"('fad', 'NN')",0,66.5100912925829
27.0,bee,1,3,"('bee', 'JJ')",0,66.5100912925829
33.0,ear,1,3,"('ear', 'RB')",0,66.5100912925829
28.0,bid,1,3,"('bid', 'NN')",0,66.5100912925829
26.0,bar,1,3,"('bar', 'NN')",0,66.5100912925829
37.0,hid,1,3,"('hid', 'NN')",0,66.5100912925829
562.0,that,397,4,"('that', 'DT')",0,68.59699683521126
1289.0,which,145,5,"('which', 'WDT')",0,73.47113952454637
4258.0,twisted��,1,9,"('twisted��', 'NN')",0,75.11723203782039
624.0,with,231,4,"('with', 'IN')",0,80.1733765674414
1302.0,words,42,5,"('words', 'NNS')",0,80.65407393671325
697.0,being,33,5,"('being', 'VBG')",0,81.28170898243658
1288.0,where,25,5,"('where', 'WRB')",0,81.83960680085733
1312.0,years,21,5,"('years', 'NNS')",0,82.11855571006771
982.0,means,18,5,"('means', 'VBZ')",0,82.32776739197546
644.0,adjoa,18,5,"('adjoa', 'VBP')",0,82.32776739197546
1200.0,taken,17,5,"('taken', 'VBN')",0,82.3975046192781
763.0,comes,17,5,"('comes', 'VBZ')",0,82.3975046192781
1213.0,terms,16,5,"('terms', 'NNS')",0,82.46724184658066
1300.0,women,16,5,"('women', 'NNS')",0,82.46724184658066
1223.0,think,15,5,"('think', 'VBP')",0,82.53697907388326
1160.0,sound,15,5,"('sound', 'VBD')",0,82.53697907388326
976.0,makes,15,5,"('makes', 'VBZ')",0,82.53697907388326
1073.0,point,13,5,"('point', 'VBP')",0,82.6764535284884
968.0,lungs,13,5,"('lungs', 'NNS')",0,82.6764535284884
864.0,given,13,5,"('given', 'VBN')",0,82.6764535284884
1303.0,works,12,5,"('works', 'VBZ')",0,82.74619075579103
1084.0,prose,12,5,"('prose', 'VBP')",0,82.74619075579103
1294.0,whose,11,5,"('whose', 'WP$')",0,82.81592798309362
937.0,known,11,5,"('known', 'VBN')",0,82.81592798309362
893.0,heads,11,5,"('heads', 'VBZ')",1,82.81592798309362
847.0,found,11,5,"('found', 'VBN')",0,82.81592798309362
1069.0,plays,10,5,"('plays', 'VBZ')",0,82.8856652103962
947.0,leads,10,5,"('leads', 'VBZ')",0,82.8856652103962
765.0,cords,9,5,"('cords', 'NNS')",0,82.95540243769878
837.0,finds,9,5,"('finds', 'NNS')",0,82.95540243769878
709.0,books,9,5,"('books', 'NNS')",0,82.95540243769878
845.0,forms,9,5,"('forms', 'NNS')",0,82.95540243769878
910.0,ideas,9,5,"('ideas', 'NNS')",0,82.95540243769878
674.0,areas,8,5,"('areas', 'NNS')",0,83.02513966500136
1141.0,shown,8,5,"('shown', 'VBN')",0,83.02513966500136
865.0,gives,7,5,"('gives', 'VBZ')",0,83.094876892304
1311.0,wrote,7,5,"('wrote', 'VBD')",0,83.094876892304
1177.0,stand,7,5,"('stand', 'VBP')",0,83.094876892304
1116.0,rules,7,5,"('rules', 'NNS')",0,83.094876892304
873.0,going,7,5,"('going', 'VBG')",0,83.094876892304
1265.0,using,6,5,"('using', 'VBG')",0,83.16461411960658
1283.0,wants,6,5,"('wants', 'VBZ')",0,83.16461411960658
1313.0,yeats,6,5,"('yeats', 'NNS')",0,83.16461411960658
831.0,feels,6,5,"('feels', 'NNS')",0,83.16461411960658
1000.0,mines,6,5,"('mines', 'NNS')",0,83.16461411960658
1214.0,texts,5,5,"('texts', 'VBP')",0,83.23435134690914
1071.0,poems,5,5,"('poems', 'NNS')",0,83.23435134690914
1064.0,piece,5,5,"('piece', 'VBP')",0,83.23435134690914
1034.0,norms,5,5,"('norms', 'NNS')",0,83.23435134690914
1006.0,modes,5,5,"('modes', 'NNS')",0,83.23435134690914
998.0,minds,5,5,"('minds', 'NNS')",0,83.23435134690914
958.0,lived,5,5,"('lived', 'VBD')",0,83.23435134690914
941.0,lands,5,5,"('lands', 'VBZ')",0,83.23435134690914
791.0,doubt,5,5,"('doubt', 'VBP')",0,83.23435134690914
694.0,began,5,5,"('began', 'VBD')",0,83.23435134690914
1230.0,times,5,5,"('times', 'NNS')",0,83.23435134690914
1210.0,tells,5,5,"('tells', 'NNS')",0,83.23435134690914
1185.0,steve,4,5,"('steve', 'VBP')",0,83.30408857421173
1142.0,shows,4,5,"('shows', 'NNS')",0,83.30408857421173
689.0,based,4,5,"('based', 'VBN')",2,83.30408857421173
1017.0,moved,4,5,"('moved', 'VBN')",0,83.30408857421173
965.0,loses,4,5,"('loses', 'NNS')",0,83.30408857421173
959.0,lives,4,5,"('lives', 'NNS')",0,83.30408857421173
955.0,lines,4,5,"('lines', 'NNS')",0,83.30408857421173
949.0,least,4,5,"('least', 'JJS')",0,83.30408857421173
938.0,knows,4,5,"('knows', 'VBZ')",0,83.30408857421173
933.0,kinds,4,5,"('kinds', 'VBZ')",0,83.30408857421173
889.0,hands,4,5,"('hands', 'VBZ')",0,83.30408857421173
846.0,forty,4,5,"('forty', 'VBP')",0,83.30408857421173
816.0,evans,4,5,"('evans', 'NNS')",0,83.30408857421173
727.0,calls,4,5,"('calls', 'VBZ')",0,83.30408857421173
1025.0,needs,4,5,"('needs', 'VBZ')",0,83.30408857421173
1053.0,parts,4,5,"('parts', 'NNS')",0,83.30408857421173
886.0,guest,3,5,"('guest', 'JJS')",0,83.3738258015143
675.0,argue,3,5,"('argue', 'VBP')",0,83.3738258015143
679.0,asked,3,5,"('asked', 'VBD')",0,83.3738258015143
700.0,birds,3,5,"('birds', 'NNS')",0,83.3738258015143
717.0,bring,3,5,"('bring', 'VBG')",0,83.3738258015143
724.0,built,3,5,"('built', 'VBN')",0,83.3738258015143
736.0,cause,3,5,"('cause', 'VBP')",0,83.3738258015143
788.0,doing,3,5,"('doing', 'VBG')",0,83.3738258015143
795.0,draws,3,5,"('draws', 'VBZ')",0,83.3738258015143
814.0,essay,3,5,"('essay', 'VBP')",0,83.3738258015143
825.0,fails,3,5,"('fails', 'VBZ')",0,83.3738258015143
828.0,falls,3,5,"('falls', 'VBZ')",0,83.3738258015143
858.0,gains,3,5,"('gains', 'NNS')",0,83.3738258015143
860.0,genre,3,5,"('genre', 'VBP')",1,83.3738258015143
885.0,grows,3,5,"('grows', 'VBZ')",0,83.3738258015143
925.0,jones,3,5,"('jones', 'NNS')",0,83.3738258015143
824.0,facts,3,5,"('facts', 'NNS')",0,83.3738258015143
969.0,lying,3,5,"('lying', 'VBG')",0,83.3738258015143
963.0,looks,3,5,"('looks', 'VBZ')",0,83.3738258015143
1287.0,wells,3,5,"('wells', 'NNS')",0,83.3738258015143
1259.0,units,3,5,"('units', 'NNS')",0,83.3738258015143
1208.0,tears,3,5,"('tears', 'NNS')",0,83.3738258015143
1206.0,taste,3,5,"('taste', 'VBP')",0,83.3738258015143
1202.0,tales,3,5,"('tales', 'NNS')",0,83.3738258015143
1159.0,sorts,3,5,"('sorts', 'NNS')",0,83.3738258015143
1306.0,worse,3,5,"('worse', 'RBR')",1,83.3738258015143
1101.0,refer,3,5,"('refer', 'VBP')",0,83.3738258015143
1072.0,poets,3,5,"('poets', 'NNS')",0,83.3738258015143
1046.0,opens,3,5,"('opens', 'NNS')",0,83.3738258015143
1022.0,myths,3,5,"('myths', 'NNS')",1,83.3738258015143
1015.0,motif,3,5,"('motif', 'VBP')",1,83.3738258015143
1125.0,seems,3,5,"('seems', 'VBZ')",0,83.3738258015143
1056.0,pause,2,5,"('pause', 'VBP')",0,83.44356302881694
1050.0,owned,2,5,"('owned', 'VBD')",0,83.44356302881694
1039.0,occur,2,5,"('occur', 'VBP')",0,83.44356302881694
1018.0,moves,2,5,"('moves', 'NNS')",0,83.44356302881694
985.0,media,2,5,"('media', 'NNS')",0,83.44356302881694
979.0,marry,2,5,"('marry', 'VBP')",0,83.44356302881694
940.0,lacks,2,5,"('lacks', 'VBZ')",0,83.44356302881694
922.0,jawed,2,5,"('jawed', 'VBN')",1,83.44356302881694
932.0,kills,2,5,"('kills', 'NNS')",1,83.44356302881694
907.0,hours,2,5,"('hours', 'NNS')",0,83.44356302881694
904.0,holds,2,5,"('holds', 'VBZ')",0,83.44356302881694
896.0,hears,2,5,"('hears', 'NNS')",0,83.44356302881694
870.0,goals,2,5,"('goals', 'NNS')",0,83.44356302881694
934.0,kings,2,5,"('kings', 'NNS')",0,83.44356302881694
1077.0,posed,2,5,"('posed', 'VBD')",0,83.44356302881694
930.0,keeps,2,5,"('keeps', 'NNS')",0,83.44356302881694
1110.0,roles,2,5,"('roles', 'NNS')",0,83.44356302881694
832.0,fever,2,5,"('fever', 'VBP')",0,83.44356302881694
1301.0,woolf,2,5,"('woolf', 'VBP')",0,83.44356302881694
1282.0,walks,2,5,"('walks', 'VBP')",0,83.44356302881694
1281.0,wages,2,5,"('wages', 'NNS')",0,83.44356302881694
1274.0,visit,2,5,"('visit', 'VBP')",0,83.44356302881694
1254.0,turns,2,5,"('turns', 'VBZ')",0,83.44356302881694
1087.0,quest,2,5,"('quest', 'JJS')",0,83.44356302881694
1247.0,tried,2,5,"('tried', 'VBD')",0,83.44356302881694
1201.0,takes,2,5,"('takes', 'VBZ')",0,83.44356302881694
1173.0,spoke,2,5,"('spoke', 'VBD')",0,83.44356302881694
1158.0,songs,2,5,"('songs', 'NNS')",0,83.44356302881694
1144.0,sight,2,5,"('sight', 'VBD')",0,83.44356302881694
1124.0,seeks,2,5,"('seeks', 'VBZ')",1,83.44356302881694
1112.0,roots,2,5,"('roots', 'NNS')",0,83.44356302881694
1203.0,talks,2,5,"('talks', 'NNS')",0,83.44356302881694
823.0,faced,2,5,"('faced', 'VBN')",0,83.44356302881694
956.0,links,2,5,"('links', 'NNS')",0,83.44356302881694
735.0,cases,2,5,"('cases', 'NNS')",0,83.44356302881694
654.0,aimed,2,5,"('aimed', 'VBN')",1,83.44356302881694
780.0,deals,2,5,"('deals', 'NNS')",0,83.44356302881694
698.0,bills,2,5,"('bills', 'NNS')",0,83.44356302881694
733.0,carry,2,5,"('carry', 'VBP')",0,83.44356302881694
820.0,exist,2,5,"('exist', 'VBP')",0,83.44356302881694
790.0,doors,2,5,"('doors', 'NNS')",0,83.44356302881694
707.0,bombs,1,5,"('bombs', 'VBP')",0,83.51330025611952
1143.0,sides,1,5,"('sides', 'NNS')",0,83.51330025611952
1137.0,ships,1,5,"('ships', 'NNS')",0,83.51330025611952
